level,itl,name,year,GVA per Hour,Change in GVA per hour
ITL2,TLK3,Cornwall and Isles of Scilly,2020,30.2,101.1
ITL3,TLK30,Cornwall and Isles of Scilly,2020,30.2,101.3
ITL2,TLK4,Devon,2020,31.5,95.1
ITL3,TLK41,Plymouth,2020,32.1,95.7
ITL3,TLK42,Torbay,2020,25.9,100.2
ITL3,TLK43,Devon CC,2020,32,94.6
ITL1,TLL,Wales,2020,31.8,100.4
ITL2,TLL1,West Wales and The Valleys,2020,30.4,95.4
ITL3,TLL11,Isle of Anglesey,2020,29.9,102
ITL3,TLL12,Gwynedd,2020,26.5,82.5
ITL3,TLL13,Conwy and Denbighshire,2020,26.9,97.2
ITL3,TLL14,South West Wales,2020,28.8,99.6
ITL3,TLL15,Central Valleys,2020,33,93.7
ITL3,TLL16,Gwent Valleys,2020,31.2,100.1
ITL3,TLL17,Bridgend and Neath Port Talbot,2020,33.1,93.2
ITL3,TLL18,Swansea,2020,32,92
ITL2,TLL2,East Wales,2020,33.6,106.8
ITL3,TLL21,Monmouthshire and Newport,2020,33.1,104.7
ITL3,TLL22,Cardiff and Vale of Glamorgan,2020,35.2,104.8
ITL3,TLL23,Flintshire and Wrexham,2020,35.5,106.1
ITL3,TLL24,Powys,2020,23.6,117.8
ITL1,TLM,Scotland,2020,37.1,99.1
ITL2,TLM5,North Eastern Scotland,2020,37.1,99.3
ITL3,TLM50,Aberdeen City and Aberdeenshire,2020,37.1,99.3
ITL2,TLM6,Highlands and Islands,2020,36.5,102.8
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2020,36.8,108.6
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2020,37.7,102.1
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2020,36.1,113.7
ITL3,TLM64,Na h-Eileanan Siar,2020,28.8,94.3
ITL3,TLM65,Orkney Islands,2020,39.4,102.1
ITL3,TLM66,Shetland Islands,2020,36,76.4
ITL2,TLM7,Eastern Scotland,2020,40,97
ITL3,TLM71,Angus and Dundee City,2020,33.8,92.6
ITL3,TLM72,Clackmannanshire and Fife,2020,37.5,105
ITL3,TLM73,East Lothian and Midlothian,2020,33.7,90.2
ITL3,TLM75,City of Edinburgh,2020,46.2,93.8
ITL3,TLM76,Falkirk,2020,36.7,90.2
ITL3,TLM77,"Perth and Kinross, and Stirling",2020,37,104.9
ITL3,TLM78,West Lothian,2020,38.4,105
ITL2,TLM8,West Central Scotland,2020,35,98.4
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2020,35.2,97.8
ITL3,TLM82,Glasgow City,2020,34.2,105.6
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2020,33.7,87.1
ITL3,TLM84,North Lanarkshire,2020,38.9,87.9
ITL2,TLM9,Southern Scotland,2020,34.1,103.7
ITL3,TLM91,Scottish Borders,2020,32.1,104.5
ITL3,TLM92,Dumfries and Galloway,2020,35.3,106.7
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2020,33.7,111.9
ITL3,TLM94,South Ayrshire,2020,32.8,95.6
ITL3,TLM95,South Lanarkshire,2020,35.1,101.1
ITL1,TLN,Northern Ireland,2020,32.3,100.1
ITL2,TLN0,Northern Ireland,2020,32.3,100.1
ITL3,TLN06,Belfast,2020,34.6,97.9
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2020,28.6,97.1
ITL3,TLN08,"Newry, Mourne and Down",2020,30.9,96.1
ITL3,TLN09,Ards and North Down,2020,34.1,102.5
ITL3,TLN0A,Derry City and Strabane,2020,33.2,99.7
ITL3,TLN0B,Mid Ulster,2020,35.5,114.4
ITL3,TLN0C,Causeway Coast and Glens,2020,31.5,90.4
ITL3,TLN0D,Antrim and Newtownabbey,2020,36.1,99.8
ITL3,TLN0E,Lisburn and Castlereagh,2020,33.1,101
ITL3,TLN0F,Mid and East Antrim,2020,33.3,112.9
ITL3,TLN0G,Fermanagh and Omagh,2020,33.8,101
UK,UKX,United Kingdom less Extra-Regio,2021,39.1,102.4
Other,TLB,England,2021,39.7,102.7
ITL1,TLC,North East,2021,33.5,98.3
ITL2,TLC1,Tees Valley and Durham,2021,33,98.4
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2021,38.3,103.3
ITL3,TLC12,South Teesside,2021,29.8,93.9
ITL3,TLC13,Darlington,2021,29.3,90.4
ITL3,TLC14,Durham CC,2021,32.8,102.5
ITL2,TLC2,"Northumberland, and Tyne and Wear",2021,33.8,98.3
ITL3,TLC21,Northumberland,2021,31.7,103.7
ITL3,TLC22,Tyneside,2021,33.6,101.8
ITL3,TLC23,Sunderland,2021,36.2,83.6
ITL1,TLD,North West,2021,36.1,106.1
ITL2,TLD1,Cumbria,2021,31.8,98.5
ITL3,TLD11,West Cumbria,2021,31.8,109.9
ITL3,TLD12,East Cumbria,2021,31.8,91.4
ITL2,TLD3,Greater Manchester,2021,35.9,104.3
ITL3,TLD33,Manchester,2021,39.4,106.2
ITL3,TLD34,Greater Manchester South West,2021,39.6,101.3
ITL3,TLD35,Greater Manchester South East,2021,32.8,102.7
ITL3,TLD36,Greater Manchester North West,2021,32.5,107.9
ITL3,TLD37,Greater Manchester North East,2021,30.9,100.2
ITL2,TLD4,Lancashire,2021,34.8,110
ITL3,TLD41,Blackburn with Darwen,2021,29.8,98
ITL3,TLD42,Blackpool,2021,29.2,98.4
ITL3,TLD44,Lancaster and Wyre,2021,35.4,104
ITL3,TLD45,Mid Lancashire,2021,39.2,115.9
ITL3,TLD46,East Lancashire,2021,32.1,113.9
ITL3,TLD47,Chorley and West Lancashire,2021,35.2,115
ITL2,TLD6,Cheshire,2021,41.9,107.7
ITL3,TLD61,Warrington,2021,37.2,104.4
ITL3,TLD62,Cheshire East,2021,44.7,107.7
ITL3,TLD63,Cheshire West and Chester,2021,42.7,112.9
ITL2,TLD7,Merseyside,2021,34.7,108
ITL3,TLD71,East Merseyside,2021,34.9,107.6
ITL3,TLD72,Liverpool,2021,35,109.2
ITL3,TLD73,Sefton,2021,34,104.8
ITL3,TLD74,Wirral,2021,34.4,113.5
ITL1,TLE,Yorkshire and The Humber,2021,34,104.7
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2021,36.1,108.8
ITL3,TLE11,"Kingston upon Hull, City of",2021,31,106
ITL3,TLE12,East Riding of Yorkshire,2021,38.8,117.8
ITL3,TLE13,North and North East Lincolnshire,2021,38,107.3
ITL2,TLE2,North Yorkshire,2021,36.6,109.4
ITL3,TLE21,York,2021,37.9,96.3
ITL3,TLE22,North Yorkshire CC,2021,36.2,114.1
ITL2,TLE3,South Yorkshire,2021,31.1,101.4
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2021,28.8,98.6
ITL3,TLE32,Sheffield,2021,34,105.6
ITL2,TLE4,West Yorkshire,2021,34,103.2
ITL3,TLE41,Bradford,2021,31.6,103.4
ITL3,TLE42,Leeds,2021,36.1,101.4
ITL3,TLE44,Calderdale and Kirklees,2021,32.4,107.5
ITL3,TLE45,Wakefield,2021,33.4,102.6
ITL1,TLF,East Midlands,2021,33.9,105
ITL2,TLF1,Derbyshire and Nottinghamshire,2021,34.1,107.5
ITL3,TLF11,Derby,2021,36.3,114.8
ITL3,TLF12,East Derbyshire,2021,37.2,115.2
ITL3,TLF13,South and West Derbyshire,2021,36.3,121.6
ITL3,TLF14,Nottingham,2021,32,91
ITL3,TLF15,North Nottinghamshire,2021,29.3,108.4
ITL3,TLF16,South Nottinghamshire,2021,37.9,97.6
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2021,33.7,102.6
ITL3,TLF21,Leicester,2021,35.1,109.9
ITL3,TLF22,Leicestershire CC and Rutland,2021,34,96.1
ITL3,TLF24,West Northamptonshire,2021,35.1,98.6
ITL3,TLF25,North Northamptonshire,2021,29.5,116.4
ITL2,TLF3,Lincolnshire,2021,33.9,104.7
ITL3,TLF30,Lincolnshire CC,2021,33.9,104.6
ITL1,TLG,West Midlands,2021,34.1,103
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2021,35.1,100.6
ITL3,TLG11,"Herefordshire, County of",2021,28.7,106
ITL3,TLG12,Worcestershire CC,2021,34.3,105.7
ITL3,TLG13,Warwickshire CC,2021,37.6,94.6
ITL2,TLG2,Shropshire and Staffordshire,2021,33.2,106.9
ITL3,TLG21,Telford and Wrekin,2021,36.1,110.5
ITL3,TLG22,Shropshire CC,2021,32.5,116.5
ITL3,TLG23,Stoke-on-Trent,2021,31.6,104.6
ITL3,TLG24,Staffordshire CC,2021,33.3,103.9
ITL2,TLG3,West Midlands,2021,34.1,102.3
ITL3,TLG31,Birmingham,2021,33.6,102.4
ITL3,TLG32,Solihull,2021,40.3,83.5
ITL3,TLG33,Coventry,2021,38.1,100.7
ITL3,TLG36,Dudley,2021,30.4,108
ITL3,TLG37,Sandwell,2021,31.7,99.1
ITL3,TLG38,Walsall,2021,30.1,114.9
ITL3,TLG39,Wolverhampton,2021,33,111.4
ITL1,TLH,East,2021,37,103.2
ITL2,TLH1,East Anglia,2021,36.5,104
ITL3,TLH11,Peterborough,2021,35.4,99.5
ITL3,TLH12,Cambridgeshire CC,2021,39.5,111.3
ITL3,TLH14,Suffolk CC,2021,35.9,96.1
ITL3,TLH15,Norwich and East Norfolk,2021,36.7,104.7
ITL3,TLH16,North and West Norfolk,2021,31.6,106.1
ITL3,TLH17,Breckland and South Norfolk,2021,34.6,107.3
ITL2,TLH2,Bedfordshire and Hertfordshire,2021,37.9,102.3
ITL3,TLH21,Luton,2021,35.4,85.9
ITL3,TLH23,Hertfordshire CC,2021,39.7,106.3
ITL3,TLH24,Bedford,2021,31.5,96.6
ITL3,TLH25,Central Bedfordshire,2021,35,98.8
ITL2,TLH3,Essex,2021,36.5,103.1
ITL3,TLH31,Southend-on-Sea,2021,27.5,104.2
ITL3,TLH32,Thurrock,2021,36.7,89.6
ITL3,TLH34,Essex Haven Gateway,2021,36.6,107.5
ITL3,TLH35,West Essex,2021,35.4,104.3
ITL3,TLH36,Heart of Essex,2021,39,96.8
ITL3,TLH37,Essex Thames Gateway,2021,38.9,107.2
ITL1,TLI,London,2021,50.1,98.5
ITL2,TLI3,Inner London - West,2021,59.5,103.2
ITL3,TLI31,Camden and City of London,2021,66.2,106.4
ITL3,TLI32,Westminster,2021,60.1,100.3
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2021,44,98.7
ITL3,TLI34,Wandsworth,2021,32.9,87.9
ITL2,TLI4,Inner London - East,2021,47.3,97.6
ITL3,TLI41,Hackney and Newham,2021,36.3,90.1
ITL3,TLI42,Tower Hamlets,2021,68.4,107.8
ITL3,TLI43,Haringey and Islington,2021,45.8,94.5
ITL3,TLI44,Lewisham and Southwark,2021,39.1,97.9
ITL3,TLI45,Lambeth,2021,48.1,97.9
ITL2,TLI5,Outer London - East and North East,2021,38.9,95
ITL3,TLI51,Bexley and Greenwich,2021,41.6,91.8
ITL3,TLI52,Barking & Dagenham and Havering,2021,36.1,81.2
ITL3,TLI53,Redbridge and Waltham Forest,2021,36.3,107
ITL3,TLI54,Enfield,2021,43,104.9
ITL2,TLI6,Outer London - South,2021,41,95.3
ITL3,TLI61,Bromley,2021,39.4,96
ITL3,TLI62,Croydon,2021,50.2,96.3
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2021,37,94.5
ITL2,TLI7,Outer London - West and North West,2021,42.2,87.2
ITL3,TLI71,Barnet,2021,38.1,90.6
ITL3,TLI72,Brent,2021,41.6,109.4
ITL3,TLI73,Ealing,2021,39.5,88.7
ITL3,TLI74,Harrow and Hillingdon,2021,38.1,80.3
ITL3,TLI75,Hounslow and Richmond upon Thames,2021,51.2,86.6
ITL1,TLJ,South East,2021,43.7,105.1
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2021,47.4,110.1
ITL3,TLJ11,Berkshire,2021,56.3,116.7
ITL3,TLJ12,Milton Keynes,2021,46.3,98.3
ITL3,TLJ13,Buckinghamshire CC,2021,39.7,102.6
ITL3,TLJ14,Oxfordshire CC,2021,40.7,110.5
ITL2,TLJ2,"Surrey, East and West Sussex",2021,43.2,105.7
ITL3,TLJ21,Brighton and Hove,2021,41.5,106
ITL3,TLJ22,East Sussex CC,2021,31.4,113.2
ITL3,TLJ25,West Surrey,2021,52.8,107.9
ITL3,TLJ26,East Surrey,2021,45.8,100.4
ITL3,TLJ27,West Sussex (South West),2021,39.4,102.4
ITL3,TLJ28,West Sussex (North East),2021,38,108.2
ITL2,TLJ3,Hampshire and Isle of Wight,2021,44.9,101.4
ITL3,TLJ31,Portsmouth,2021,40.6,97
ITL3,TLJ32,Southampton,2021,47,93.7
ITL3,TLJ34,Isle of Wight,2021,33.6,100.5
ITL3,TLJ35,South Hampshire,2021,40.4,106.1
ITL3,TLJ36,Central Hampshire,2021,40.4,107.4
ITL3,TLJ37,North Hampshire,2021,60.9,100.4
ITL2,TLJ4,Kent,2021,36.6,98.9
ITL3,TLJ41,Medway,2021,37.9,90.3
ITL3,TLJ43,Kent Thames Gateway,2021,36.9,103.1
ITL3,TLJ44,East Kent,2021,32.7,106.8
ITL3,TLJ45,Mid Kent,2021,33.5,102.8
ITL3,TLJ46,West Kent,2021,42.7,93.4
ITL1,TLK,South West,2021,36.1,104.5
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2021,39.3,104.2
ITL3,TLK11,"Bristol, City of",2021,35.1,103.8
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2021,40.5,99.2
ITL3,TLK13,Gloucestershire CC,2021,38.3,109.2
ITL3,TLK14,Swindon,2021,54,94.2
ITL3,TLK15,Wiltshire,2021,37.2,111.6
ITL2,TLK2,Dorset and Somerset,2021,34.4,106
ITL3,TLK23,Somerset CC,2021,32.5,107.7
ITL3,TLK24,"Bournemouth, Christchurch and Poole",2021,37,110.5
ITL3,TLK25,Dorset,2021,34.2,98.1
ITL2,TLK3,Cornwall and Isles of Scilly,2021,31.2,101.6
ITL3,TLK30,Cornwall and Isles of Scilly,2021,31.2,101.1
ITL2,TLK4,Devon,2021,32.6,105.1
ITL3,TLK41,Plymouth,2021,32.6,99.3
ITL3,TLK42,Torbay,2021,26.6,102.8
ITL3,TLK43,Devon CC,2021,33.4,107
ITL1,TLL,Wales,2021,32.5,97
ITL2,TLL1,West Wales and The Valleys,2021,30.9,95.2
ITL3,TLL11,Isle of Anglesey,2021,31,104.4
ITL3,TLL12,Gwynedd,2021,27.2,99.4
ITL3,TLL13,Conwy and Denbighshire,2021,27.8,101.1
ITL3,TLL14,South West Wales,2021,29.5,95.6
ITL3,TLL15,Central Valleys,2021,33,90.5
ITL3,TLL16,Gwent Valleys,2021,31.6,97.9
ITL3,TLL17,Bridgend and Neath Port Talbot,2021,33.6,91.4
ITL3,TLL18,Swansea,2021,32.4,96.2
ITL2,TLL2,East Wales,2021,34.5,99.4
ITL3,TLL21,Monmouthshire and Newport,2021,34,97.9
ITL3,TLL22,Cardiff and Vale of Glamorgan,2021,35.7,99.2
ITL3,TLL23,Flintshire and Wrexham,2021,36.8,101.7
ITL3,TLL24,Powys,2021,24.5,106.7
ITL1,TLM,Scotland,2021,38,98.2
ITL2,TLM5,North Eastern Scotland,2021,37.9,98.5
ITL3,TLM50,Aberdeen City and Aberdeenshire,2021,37.9,98.4
ITL2,TLM6,Highlands and Islands,2021,37.5,102.3
ITL3,TLM61,"Caithness and Sutherland, and Ross and Cromarty",2021,38,104.3
ITL3,TLM62,"Inverness and Nairn, Moray, Badenoch and Strathspey",2021,38.4,100.8
ITL3,TLM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",2021,37.2,108.3
ITL3,TLM64,Na h-Eileanan Siar,2021,28.8,90.2
ITL3,TLM65,Orkney Islands,2021,44,140.7
ITL3,TLM66,Shetland Islands,2021,37.9,84.6
ITL2,TLM7,Eastern Scotland,2021,40.9,95.8
ITL3,TLM71,Angus and Dundee City,2021,34.4,95.2
ITL3,TLM72,Clackmannanshire and Fife,2021,37.6,95.7
ITL3,TLM73,East Lothian and Midlothian,2021,34.1,86.9
ITL3,TLM75,City of Edinburgh,2021,47.7,94.2
ITL3,TLM76,Falkirk,2021,36.7,88.2
ITL3,TLM77,"Perth and Kinross, and Stirling",2021,37.4,98.6
ITL3,TLM78,West Lothian,2021,40.2,112.1
ITL2,TLM8,West Central Scotland,2021,36,100.3
ITL3,TLM81,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",2021,35.5,91.3
ITL3,TLM82,Glasgow City,2021,35.3,105
ITL3,TLM83,"Inverclyde, East Renfrewshire, and Renfrewshire",2021,34.4,91.7
ITL3,TLM84,North Lanarkshire,2021,40.1,94.2
ITL2,TLM9,Southern Scotland,2021,34.7,97.6
ITL3,TLM91,Scottish Borders,2021,32.7,102.9
ITL3,TLM92,Dumfries and Galloway,2021,35.7,94.4
ITL3,TLM93,East Ayrshire and North Ayrshire mainland,2021,34.7,102.5
ITL3,TLM94,South Ayrshire,2021,32.9,90.5
ITL3,TLM95,South Lanarkshire,2021,35.7,97.5
ITL1,TLN,Northern Ireland,2021,33.8,109.4
ITL2,TLN0,Northern Ireland,2021,33.8,109.4
ITL3,TLN06,Belfast,2021,36.1,108.9
ITL3,TLN07,"Armagh City, Banbridge and Craigavon",2021,29.7,108.3
ITL3,TLN08,"Newry, Mourne and Down",2021,32.5,106.4
ITL3,TLN09,Ards and North Down,2021,35.4,109.9
ITL3,TLN0A,Derry City and Strabane,2021,34.8,109.3
ITL3,TLN0B,Mid Ulster,2021,37.3,116.7
ITL3,TLN0C,Causeway Coast and Glens,2021,32.5,103.9
ITL3,TLN0D,Antrim and Newtownabbey,2021,37.8,106.9
ITL3,TLN0E,Lisburn and Castlereagh,2021,34.7,105.5
ITL3,TLN0F,Mid and East Antrim,2021,36,121.5
ITL3,TLN0G,Fermanagh and Omagh,2021,35.7,110.8
UK,UKX,United Kingdom less Extra-Regio,2022,39.7,102.5
Other,TLB,England,2022,40.3,102.8
ITL1,TLC,North East,2022,34,103.4
ITL2,TLC1,Tees Valley and Durham,2022,33.6,103.9
ITL3,TLC11,Hartlepool and Stockton-on-Tees,2022,38.8,105.7
ITL3,TLC12,South Teesside,2022,30.2,101.6
ITL3,TLC13,Darlington,2022,29.4,93.7
ITL3,TLC14,Durham CC,2022,33.5,108.8
ITL2,TLC2,"Northumberland, and Tyne and Wear",2022,34.4,103.1
ITL3,TLC21,Northumberland,2022,32.8,114.6
ITL3,TLC22,Tyneside,2022,34.2,103.5
ITL3,TLC23,Sunderland,2022,36.5,94.1
ITL1,TLD,North West,2022,36.8,107.9
ITL2,TLD1,Cumbria,2022,32.3,101.1
ITL3,TLD11,West Cumbria,2022,32,95.7
ITL3,TLD12,East Cumbria,2022,32.7,103.9
ITL2,TLD3,Greater Manchester,2022,36.6,109.2
ITL3,TLD33,Manchester,2022,40.7,113.8
ITL3,TLD34,Greater Manchester South West,2022,39.8,100.5
ITL3,TLD35,Greater Manchester South East,2022,33.5,112.1
ITL3,TLD36,Greater Manchester North West,2022,33.2,113.7
ITL3,TLD37,Greater Manchester North East,2022,31.1,102.5
ITL2,TLD4,Lancashire,2022,35.6,109
ITL3,TLD41,Blackburn with Darwen,2022,30.6,108.8
ITL3,TLD42,Blackpool,2022,29.7,98.8
ITL3,TLD44,Lancaster and Wyre,2022,35.4,97.5
ITL3,TLD45,Mid Lancashire,2022,40.3,111.6
ITL3,TLD46,East Lancashire,2022,33.1,113.1
ITL3,TLD47,Chorley and West Lancashire,2022,36.6,117.4
ITL2,TLD6,Cheshire,2022,42.9,108.5
ITL3,TLD61,Warrington,2022,38,106.5
ITL3,TLD62,Cheshire East,2022,45.7,109.7
ITL3,TLD63,Cheshire West and Chester,2022,44,107.8
ITL2,TLD7,Merseyside,2022,35.4,106.4
ITL3,TLD71,East Merseyside,2022,35.7,106.1
ITL3,TLD72,Liverpool,2022,35.6,104.8
ITL3,TLD73,Sefton,2022,35.3,121.9
ITL3,TLD74,Wirral,2022,34.9,101.5
ITL1,TLE,Yorkshire and The Humber,2022,34.8,106.4
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2022,37.5,115
ITL3,TLE11,"Kingston upon Hull, City of",2022,31.8,105.5
ITL3,TLE12,East Riding of Yorkshire,2022,40.4,120.6
ITL3,TLE13,North and North East Lincolnshire,2022,40,120
ITL2,TLE2,North Yorkshire,2022,37.4,106
ITL3,TLE21,York,2022,39.3,111
ITL3,TLE22,North Yorkshire CC,2022,36.8,104.8
ITL2,TLE3,South Yorkshire,2022,31.6,102.2
ITL3,TLE31,"Barnsley, Doncaster and Rotherham",2022,29.2,100.9
ITL3,TLE32,Sheffield,2022,34.6,103.8
ITL2,TLE4,West Yorkshire,2022,34.7,105.6
ITL3,TLE41,Bradford,2022,32.4,111.6
ITL3,TLE42,Leeds,2022,36.8,102.8
ITL3,TLE44,Calderdale and Kirklees,2022,32.7,105.6
ITL3,TLE45,Wakefield,2022,34.1,105.7
ITL1,TLF,East Midlands,2022,34.3,100.3
ITL2,TLF1,Derbyshire and Nottinghamshire,2022,34.3,96.6
ITL3,TLF11,Derby,2022,36.6,101.2
ITL3,TLF12,East Derbyshire,2022,37.8,102.6
ITL3,TLF13,South and West Derbyshire,2022,36.7,100.2
ITL3,TLF14,Nottingham,2022,31.8,89.4
ITL3,TLF15,North Nottinghamshire,2022,29.4,98.5
ITL3,TLF16,South Nottinghamshire,2022,37.6,88.7
ITL2,TLF2,"Leicestershire, Rutland and Northamptonshire",2022,34.3,103.4
ITL3,TLF21,Leicester,2022,35.8,105.8
ITL3,TLF22,Leicestershire CC and Rutland,2022,34.3,96.4
ITL3,TLF24,West Northamptonshire,2022,35.8,106.8
ITL3,TLF25,North Northamptonshire,2022,30.4,113.2
ITL2,TLF3,Lincolnshire,2022,34.6,103.3
ITL3,TLF30,Lincolnshire CC,2022,34.6,103.1
ITL1,TLG,West Midlands,2022,34.6,102.4
ITL2,TLG1,"Herefordshire, Worcestershire and Warwickshire",2022,35.4,99.8
ITL3,TLG11,"Herefordshire, County of",2022,29.6,110
ITL3,TLG12,Worcestershire CC,2022,34.6,101.3
ITL3,TLG13,Warwickshire CC,2022,37.7,95.2
ITL2,TLG2,Shropshire and Staffordshire,2022,34.1,109.1
ITL3,TLG21,Telford and Wrekin,2022,37.6,121.2
ITL3,TLG22,Shropshire CC,2022,33.6,112.4
ITL3,TLG23,Stoke-on-Trent,2022,32.4,109.4
ITL3,TLG24,Staffordshire CC,2022,33.9,104.9
ITL2,TLG3,West Midlands,2022,34.5,100.5
ITL3,TLG31,Birmingham,2022,34.2,100.5
ITL3,TLG32,Solihull,2022,39.7,86.3
ITL3,TLG33,Coventry,2022,38.5,94.9
ITL3,TLG36,Dudley,2022,30.8,109.8
ITL3,TLG37,Sandwell,2022,32,102.3
ITL3,TLG38,Walsall,2022,30.7,108.4
ITL3,TLG39,Wolverhampton,2022,34,111.6
ITL1,TLH,East,2022,37.7,104
ITL2,TLH1,East Anglia,2022,37.2,104.5
ITL3,TLH11,Peterborough,2022,35.7,101.1
ITL3,TLH12,Cambridgeshire CC,2022,40.4,109.8
ITL3,TLH14,Suffolk CC,2022,36.5,102.2
ITL3,TLH15,Norwich and East Norfolk,2022,36.8,95
ITL3,TLH16,North and West Norfolk,2022,32.4,108.7
ITL3,TLH17,Breckland and South Norfolk,2022,35.6,111.5
ITL2,TLH2,Bedfordshire and Hertfordshire,2022,38.8,107.5
ITL3,TLH21,Luton,2022,35.5,86.4
ITL3,TLH23,Hertfordshire CC,2022,40.8,113
ITL3,TLH24,Bedford,2022,31.7,89.5
ITL3,TLH25,Central Bedfordshire,2022,36,111.2
ITL2,TLH3,Essex,2022,37,99.4
ITL3,TLH31,Southend-on-Sea,2022,28.5,109.5
ITL3,TLH32,Thurrock,2022,36.6,88.2
ITL3,TLH34,Essex Haven Gateway,2022,36.9,98.7
ITL3,TLH35,West Essex,2022,35.7,93.9
ITL3,TLH36,Heart of Essex,2022,39.5,97.4
ITL3,TLH37,Essex Thames Gateway,2022,40.1,109.5
ITL1,TLI,London,2022,50.6,97.3
ITL2,TLI3,Inner London - West,2022,60.6,103.7
ITL3,TLI31,Camden and City of London,2022,67.6,103.9
ITL3,TLI32,Westminster,2022,61.2,104.9
ITL3,TLI33,Kensington & Chelsea and Hammersmith & Fulham,2022,44.4,99
ITL3,TLI34,Wandsworth,2022,33.1,96.4
ITL2,TLI4,Inner London - East,2022,47.6,95.4
ITL3,TLI41,Hackney and Newham,2022,35.9,86
ITL3,TLI42,Tower Hamlets,2022,69.4,97.5
ITL3,TLI43,Haringey and Islington,2022,46.6,102.2
ITL3,TLI44,Lewisham and Southwark,2022,39,92.3
ITL3,TLI45,Lambeth,2022,49.6,110.9
ITL2,TLI5,Outer London - East and North East,2022,39.1,92.6
ITL3,TLI51,Bexley and Greenwich,2022,41.4,88.9
ITL3,TLI52,Barking & Dagenham and Havering,2022,35.9,85.5
ITL3,TLI53,Redbridge and Waltham Forest,2022,36.6,97.6
ITL3,TLI54,Enfield,2022,43.8,103.1
ITL2,TLI6,Outer London - South,2022,40.9,91.9
ITL3,TLI61,Bromley,2022,39.1,86.6
ITL3,TLI62,Croydon,2022,50.5,94.3
ITL3,TLI63,"Merton, Kingston upon Thames and Sutton",2022,36.9,92.7
ITL2,TLI7,Outer London - West and North West,2022,41.8,86.2
ITL3,TLI71,Barnet,2022,38.2,102.4
ITL3,TLI72,Brent,2022,41.7,95.7
ITL3,TLI73,Ealing,2022,39.4,94.1
ITL3,TLI74,Harrow and Hillingdon,2022,37.1,74.2
ITL3,TLI75,Hounslow and Richmond upon Thames,2022,50.9,85.4
ITL1,TLJ,South East,2022,44.4,105.5
ITL2,TLJ1,"Berkshire, Buckinghamshire and Oxfordshire",2022,48.2,107.8
ITL3,TLJ11,Berkshire,2022,57.5,114.1
ITL3,TLJ12,Milton Keynes,2022,47.2,101.8
ITL3,TLJ13,Buckinghamshire CC,2022,40,100.1
ITL3,TLJ14,Oxfordshire CC,2022,41.3,105.7
ITL2,TLJ2,"Surrey, East and West Sussex",2022,44.1,108.8
ITL3,TLJ21,Brighton and Hove,2022,42.6,112.6
ITL3,TLJ22,East Sussex CC,2022,31.9,107.8
ITL3,TLJ25,West Surrey,2022,53.7,108.3
ITL3,TLJ26,East Surrey,2022,47.2,110.9
ITL3,TLJ27,West Sussex (South West),2022,40.8,118.6
ITL3,TLJ28,West Sussex (North East),2022,38.8,99.9
ITL2,TLJ3,Hampshire and Isle of Wight,2022,45.6,102.8
ITL3,TLJ31,Portsmouth,2022,41.5,107.8
ITL3,TLJ32,Southampton,2022,47.5,99.1
ITL3,TLJ34,Isle of Wight,2022,34.4,110.2
ITL3,TLJ35,South Hampshire,2022,41.2,104.9
ITL3,TLJ36,Central Hampshire,2022,41.2,105.9
ITL3,TLJ37,North Hampshire,2022,61.1,95.4
ITL2,TLJ4,Kent,2022,36.8,98.2
ITL3,TLJ41,Medway,2022,37.6,87.8
ITL3,TLJ43,Kent Thames Gateway,2022,36.7,92.4
ITL3,TLJ44,East Kent,2022,32.8,97
ITL3,TLJ45,Mid Kent,2022,34.2,108.3
ITL3,TLJ46,West Kent,2022,43,102.6
ITL1,TLK,South West,2022,36.9,104.2
ITL2,TLK1,"Gloucestershire, Wiltshire and Bath/Bristol Area",2022,40.2,104.2
ITL3,TLK11,"Bristol, City of",2022,35.7,101.9
ITL3,TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2022,41.3,101.4
ITL3,TLK13,Gloucestershire CC,2022,39,102.4
