itl,year,parent,GVA/H current,GVA/H volume,jobs,hours,GVA/worker current,growth,LN average growth,LN total growth,Perc total growth,ITL1 GVA/H,ITL1 average,ITL1 LN total growth,ITL1 Perc total growth,UKX GVA/H,UKX average,UKX LN total growth,UKX Perc total growth,UKX GVA/worker,ITL1 tax,UK tax
TLJ32,2010,TLJ,35.2,95.7,120265.0,3308532.0,46915.1,0.13278529097087155,0.05117083921581855,0.3070250352949113,0.35937499999999933,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Steaming ahead
TLJ34,2010,TLJ,24.3,101.9,58460.0,1465373.0,32419.7,0.09354530043652431,0.006674231782035782,0.04004539069221469,0.040858018386108474,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLJ35,2010,TLJ,29.8,97.4,193217.0,5421931.0,43666.8,0.052699232000851026,0.012614791704258277,0.07568875022554966,0.078626799557032,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Steaming ahead
TLJ36,2010,TLJ,29.7,87.9,262366.0,7568148.0,43554.1,0.057359196894533504,0.010566918558416146,0.06340151135049688,0.06545454545454632,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLJ37,2010,TLJ,42.3,85.5,185304.0,5094957.0,61088.6,0.04791335569589794,0.04038872199417979,0.24233233196507875,0.27421758569299604,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Steaming ahead
TLJ41,2010,TLJ,29.2,87.8,97019.0,2821011.0,41764.9,-0.07565249955096132,0.01078173215967452,0.06469039295804713,0.06682867557715699,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLJ43,2010,TLJ,27.3,94.6,135926.0,4218990.0,44104.2,0.058776436471868365,-0.010910506797237929,-0.06546304078342757,-0.06336633663366409,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLJ44,2010,TLJ,26.5,109.4,212363.0,5711248.0,38173.1,0.04869876066861423,-0.0003044140876724555,-0.0018264845260347329,-0.0018248175182485893,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLJ45,2010,TLJ,25.2,101.7,137857.0,4103544.0,38939.3,0.014859114403749984,0.009439664513044566,0.05663798707826739,0.0582726326742975,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLJ46,2010,TLJ,33.5,102.9,162538.0,4639134.0,50673.7,0.14287660325403984,0.022881145629208916,0.1372868737752535,0.14715719063545163,32.5,0.01688277489955044,0.10129664939730265,0.106604866743917,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Steaming ahead
TLK11,2010,TLK,27.9,107.9,256011.0,7644898.0,42022.8,0.05231815965868147,0.013006114824445062,0.07803668894667037,0.08116232464929829,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Catching up
TLK12,2010,TLK,30.3,90.6,320748.0,9709036.0,45794.8,0.044000329262437354,0.011814468574503708,0.07088681144702225,0.07345971563981046,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Steaming ahead
TLK13,2010,TLK,29.3,100.1,294288.0,9007734.0,44678.7,0.0554556861291422,0.01940172530740177,0.11641035184441062,0.123456790123456,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Catching up
TLK14,2010,TLK,40.8,95.2,115941.0,3477854.0,62178.1,0.0021030501967791437,0.016745088393939216,0.10047053036363529,0.10569105691057001,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Steaming ahead
TLK15,2010,TLK,29.2,107.4,226001.0,6141626.0,39631.4,0.09159270340419212,0.009745628470021176,0.05847377082012706,0.060217176702863195,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Falling behind
TLK23,2010,TLK,24.2,100.8,249808.0,7249910.0,36866.2,0.00796816964917646,-0.0024618862200521305,-0.014771317320312782,-0.014662756598240678,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLK24,2010,TLK,27.7,102.4,184932.0,5512699.0,42368.5,-0.0038986404156577947,-0.00016268099550931225,-0.0009760859730558735,-0.0009756097560980059,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Losing ground,Falling behind
TLK25,2010,TLK,24.4,99.5,165836.0,4849296.0,37051.1,0.06005945492017073,-0.022965608842893854,-0.13779365305736313,-0.1287215411558672,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLK30,2010,TLK,21.5,86.0,255987.0,7443854.0,32434.7,-0.03203935374461686,-0.01850700328712322,-0.1110420197227393,-0.10509885535900121,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLK41,2010,TLK,26.5,100.5,124075.0,3326218.0,35931.5,0.007992050531338002,0.002169952201383829,0.013019713208302974,0.013104838709677047,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLK42,2010,TLK,22.4,119.4,55848.0,1452734.0,31887.5,0.08472983367731679,0.012008084052152887,0.07204850431291732,0.07470747074707451,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Catching up,Catching up
TLK43,2010,TLK,24.8,91.8,356429.0,10728041.0,36911.7,0.042275483148237925,-0.0035920930642889815,-0.02155255838573389,-0.021321961620468732,27.2,0.004856396301961515,0.02913837781176909,0.029567053854276715,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLL11,2010,TLL,22.5,94.9,24735.0,688023.0,34265.0,0.0585850803350727,-0.029388743358866726,-0.17633246015320037,-0.16166077738515905,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLL12,2010,TLL,21.8,91.9,57291.0,1741283.0,35086.9,0.033188886841783116,-0.02157375371153014,-0.12944252226918085,-0.12141491395793469,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLL13,2010,TLL,20.6,95.6,90500.0,2499454.0,30384.4,0.03947179069571405,-0.005149740258538908,-0.030898441551233446,-0.03042596348884319,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLL14,2010,TLL,20.9,87.9,153919.0,4717995.0,32780.3,0.057359196894533504,-0.03104924131937148,-0.18629544791622887,-0.16997167138810154,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLL15,2010,TLL,26.5,90.2,104746.0,2999474.0,36778.8,0.06173388427072091,0.03009154871045509,0.18054929226273053,0.19787516600265653,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Catching up
TLL16,2010,TLL,23.3,85.7,117217.0,3426697.0,34226.3,0.016470960595924566,-0.007044642762622437,-0.04226785657573462,-0.04138702460850141,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLL17,2010,TLL,25.5,87.7,108090.0,3195224.0,38356.9,0.027747444880503735,0.0003805176690946747,0.002283106014568048,0.00228571428571378,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Losing ground,Falling behind
TLL18,2010,TLL,26.1,86.5,112621.0,3198796.0,36719.0,-0.022858138076049528,0.0023283265733667533,0.013969959440200519,0.014067995310668602,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Losing ground,Falling behind
TLL21,2010,TLL,25.0,89.5,120602.0,3515700.0,37973.2,0.0067264827609507805,0.004721751104370971,0.028330506626225826,0.028735632183907844,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Falling behind
TLL22,2010,TLL,28.1,95.3,251075.0,7086259.0,41135.0,0.05500038359157866,0.013661385003180962,0.08196831001908578,0.08542141230068379,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Catching up
TLL23,2010,TLL,27.4,94.0,131328.0,3947446.0,41321.5,0.0021299262578251543,0.01099299463196616,0.06595796779179697,0.06818181818181768,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Falling behind
TLL24,2010,TLL,17.6,97.4,60404.0,1956612.0,28452.5,-0.04516572958018994,-0.008180577051515314,-0.049083462309091885,-0.04789833822091938,24.6,0.0024007802004247423,0.014404681202548453,0.014508928571428603,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM50,2010,TLM,33.2,100.8,283063.0,8684816.0,51447.1,0.028170876966695957,0.03440318472883582,0.20641910837301491,0.2292682926829266,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Steaming ahead
TLM61,2010,TLM,25.2,87.4,45407.0,1160431.0,35892.6,0.12150850206580799,-0.00019058511701327183,-0.001143510702079631,-0.0011428571428577783,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM62,2010,TLM,27.6,90.0,105593.0,2853135.0,37938.4,0.06424226872835348,0.0028011863860635997,0.016807118316381597,0.01694915254237328,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM63,2010,TLM,27.1,98.8,54208.0,1346408.0,36201.8,0.07239657539218047,0.0039257660681470226,0.023554596408882134,0.023834196891191928,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM64,2010,TLM,27.1,107.7,12879.0,292310.0,34847.5,0.186228901982874,0.06688258997857321,0.4012955398714393,0.49375866851594985,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Catching up,Catching up
TLM65,2010,TLM,30.1,102.2,11051.0,339959.0,41534.5,-0.012639934935819497,-0.0076495261153836465,-0.04589715669230188,-0.04485981308411191,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Losing ground,Losing ground
TLM66,2010,TLM,28.6,79.8,14390.0,470713.0,39624.6,-0.07482379179774412,-0.008747177087189861,-0.05248306252313917,-0.05112960760998797,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM71,2010,TLM,24.8,85.8,121898.0,3378310.0,35628.7,0.0813061317203081,0.0039309998343132575,0.023585999005879543,0.023866348448687624,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM72,2010,TLM,27.7,88.7,154527.0,4318870.0,40349.1,0.06521518745413157,0.022712184786642126,0.13627310871985276,0.14599483204134422,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Catching up,Catching up
TLM73,2010,TLM,24.4,86.2,62092.0,1656407.0,35281.5,0.07464354299576659,0.007919145934585536,0.04751487560751322,0.048661800486617945,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM75,2010,TLM,34.0,92.2,327796.0,9849837.0,52454.3,0.02082267013960859,0.01812342142215047,0.10874052853290284,0.1148730350665057,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Steaming ahead
TLM76,2010,TLM,32.8,110.3,63639.0,1756696.0,50396.3,0.07139180932494416,0.029693297458441698,0.1781597847506502,0.19501625135427947,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Steaming ahead,Steaming ahead
TLM77,2010,TLM,29.2,95.3,118510.0,3564117.0,43398.5,0.023355626377135508,-0.011976150324208401,-0.0718569019452504,-0.06933593749999944,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Losing ground,Falling behind
TLM78,2010,TLM,27.9,85.5,80847.0,2438721.0,43501.9,0.06899287148695166,0.009217091979711434,0.0553025518782686,0.056860321384425205,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM81,2010,TLM,26.6,89.4,80309.0,2092464.0,37509.8,0.019198782801331582,0.005881847348347809,0.035291084090086855,0.03592120509849428,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM82,2010,TLM,26.5,96.7,435839.0,12035824.0,40342.0,0.05527443017777234,0.020516171086088903,0.12309702651653343,0.13099415204678277,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Catching up,Catching up
TLM83,2010,TLM,25.9,83.0,136972.0,3788715.0,38151.7,0.01823758754978133,0.010569109153315992,0.06341465491989595,0.06546854942233704,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM84,2010,TLM,28.0,78.9,137112.0,3985331.0,42160.7,-0.036096015756872823,-0.00437798780343505,-0.0262679268206103,-0.02592592592592602,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM91,2010,TLM,24.2,98.7,53177.0,1374854.0,34826.0,0.0329586989527515,0.013720824209333848,0.08232494525600309,0.08580858085808618,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Catching up
TLM92,2010,TLM,26.4,93.3,69381.0,1969286.0,40596.0,0.007530966201164446,-0.009883290380215293,-0.059299742281291756,-0.0575757575757575,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM93,2010,TLM,26.9,103.5,89185.0,2447474.0,39333.6,-0.028573372444056666,0.0025966120794573833,0.0155796724767443,0.015701668302256833,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
TLM94,2010,TLM,27.0,102.6,53420.0,1438695.0,38700.5,0.043831717376249024,0.013178087245948747,0.07906852347569249,0.08227848101265756,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Catching up
TLM95,2010,TLM,28.5,103.1,129834.0,3555916.0,42444.3,0.05584701301911288,0.016289659121378808,0.09773795472827285,0.10267379679144373,28.7,0.015401340693630713,0.09240804416178428,0.0968122786304606,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Catching up,Catching up
TLN06,2010,TLN,23.8,86.0,238200.0,7737691.0,41146.9,0.04276185933808119,-0.009418701710557068,-0.05651221026334241,-0.05494505494505508,23.9,-0.0012565128621943404,-0.007539077173166042,-0.007510729613734002,29.8,0.011199589811379548,0.06719753886827728,0.06950672645739919,45521.2,Falling behind,Falling behind
